cohortId,targetId,targetName,subgroupId,subgroupName,cohortType
1032020061,1032,oseltamivir,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1033020061,1033,Ivermectin,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1034020061,1034,itraconazole,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1035020061,1035,warfarin,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1036020061,1036,heparin,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1037020061,1037,enoxaparin,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1038020061,1038,edoxaban,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1039020061,1039,dabigatran,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1040020061,1040,rivaroxaban,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1041020061,1041,acenocoumarol,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1042020061,1042,apixaban,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1043020061,1043,bemiparin,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1044020061,1044,clopidogrel,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1045020061,1045,aspirin,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1046020061,1046,prasugrel,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1047020061,1047,alteplase,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1048020061,1048,"Antifibrinolytics (tranexamic acid, aminocaproic acid)",2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1049020061,1049,tranexamic acid,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1050020061,1050,Ruxolitinib,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1052020061,1052,ACE inhibitors,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1053020061,1053,Angiotensin receptor blockers (ARBs),2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1054020061,1054,Non-Dihydropyridine Calcium Channel Blocker (ndCCB),2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1055020061,1055,Thiazide or thiazide-like diuretics,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1056020061,1056,Hydrocortisone,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1057020061,1057,dexamethasone,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1058020061,1058,prednisone or prednisolone,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1059020061,1059,raloxifene,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1060020061,1060,Bevacizumab,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1061020061,1061,Fingolimod,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1062020061,1062,eculizumab ,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1063020061,1063,Statins,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1064020061,1064,metformin,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1065020061,1065,DPP-4 inhibitors,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1066020061,1066,SGLT2 inhibitors,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1067020061,1067,GLP1 inhibitors,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1068020061,1068,H2 receptor antagonist,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1069020061,1069,famotidine,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1070020061,1070,"Alpha-1 blockers (Doxazosin, prazosin, terazosin, tasulosin, silodosin, alfuzosin)",2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1071020061,1071,prazosin,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1072020061,1072,terazosin,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1073020061,1073,doxazosin,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1074020061,1074,tamsulosin,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1075020061,1075,BCG vaccine,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1076020061,1076,Colchicine,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1077020061,1077,Losartan,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1078020061,1078,cholecalciferol,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1079020061,1079,Ibrutinib,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1080020061,1080,abiraterone,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1081020061,1081,bicalutamide,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1082020061,1082,emtricitabine,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1083020061,1083,tacrolimus,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1100020061,1100,antivirals in SCYLLA,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1101020061,1101,immune-based therapies in SCYLLA,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1102020061,1102,antithrombotics in SCYLLA,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1103020061,1103,antibiotics in SCYLLA,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1104020061,1104,concomitant cardiovascular prevention therapies in SCYLLA,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1105020061,1105,antidiabetics in SCYLLA,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
1106020061,1106,concomitant therapies in SCYLLA,2006,with Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test after intensive services with 365d prior observation,TwS
